Massachus,Isogompho,36002,2001
Denmark,Ram,67635,2002
Tennessee,Black_pan,71419,2003
Saudi_Ara,Lion,18327,2004
Wisconsin,Jackal,35042,2005
Greece,Pygmy_Sha,3301,2006
Colombia,Coccinell,47227,2007
Tunisia,Chiloscyl,91014,2008
Ireland,Hawk,45791,2009
DOMINICAN,Giraffe,58215,2010
Kiribati,Anatidae,17022,2011
Switzerla,Poroderma,43822,2012
Latvia,Pinniped,30477,2013
Ghana,Raven,83703,2014
Saudi_Ara,Cobra,58684,2015
Australia,Carcharhi,52231,2016
North_Car,Scoliodon,62926,2017
Maine,Peafowl,77995,2018
Serbia,Alligator,37296,2019
Guatemala,Raven,95645,2020
Taiwan,Raven,14645,2021
North_Car,Negaprion,91144,2022
Jordan,Triaenodo,63585,2023
Hawaii,Carcharhi,6089,2024
Tanzania,Swallow,85022,2025
Greece,Orectolob,95753,2026
Grenada,Sawshark,75151,2027
Saudi_Ara,Pony,51654,2028
Serbia,Goldfinch,43543,2029
Tunisia,Prionace,72201,2030
Massachus,Scoliodon,71672,2031
Alabama,Triakis,69648,2032
Spain,Baboon,35768,2033
Singapore,Peafowl,72091,2034
Maine,Rhizoprio,4933,2035
EL_SALVAD,Coccinell,64429,2036
CZECH_REP,Alligator,17459,2037
Latvia,Pygmy_Sha,16199,2038
Mississip,Guanaco,83356,2039
Florida,Pygmy_Sha,76365,2040
Mississip,Echinorhi,15439,2041
Ireland,Scoliodon,79878,2042
EQUATORIA,Flamingo,70180,2043
Tennessee,Cirrhoscy,77580,2044
Rhode_Isl,Nightinga,2847,2045
Malawi,Magpie,40573,2046
Thailand,Gazelle,4133,2047
Saudi_Ara,Triaenodo,34234,2048
Massachus,American_,49879,2049
Namibia,Badger,33162,2050
Canada,Gorilla,99874,2051
Alaska,Squalifor,20233,2052
Tonga,Giraffe,26836,2053
Canada,Dogfish,83924,2054
Cyprus,Pelican,54343,2055
Sudan,Giant_Pan,27028,2056
Nigeria,Dolphin,78575,2057
New_Mexic,Gorilla,64625,2058
