North_Car,Alligator,39273,8001
Nigeria,Partridge,17343,8002
Virginia,Anatidae,78890,8003
Thailand,Manatee,15257,8004
Tonga,Squalifor,26021,8005
Dominica,Hornet,91669,8006
Saudi_Ara,Giraffe,939,8007
Minnesota,Donkey,55631,8008
Maryland,Hornet,53448,8009
COSTA_RIC,Baboon,94714,8010
Slovakia,Beaver,65838,8011
Croatia,Polecat,97969,8012
Louisiana,Peafowl,97127,8013
CZECH_REP,Cirrhoscy,23948,8014
Slovakia,Pelican,13805,8015
Washingto,Prionace_,53279,8016
Japan,Otter,72630,8017
Zimbabwe,Coyote,1688,8018
Lithuania,Sphyrna_l,66307,8019
North_Car,Magpie,96119,8020
Tonga,Jackal,14589,8021
Uganda,Chamois,71846,8022
France,Bison,26886,8023
Denmark,Coyote,50896,8024
Samoa,Lamna,25856,8025
Thailand,Wombat,27728,8026
Oregon,Jaguar,53908,8027
France,Anatidae,16087,8028
EL_SALVAD,Rhinocero,38837,8029
Mississip,Scoliodon,9324,8030
Singapore,Pelican,54176,8031
Texas,Badger,62359,8032
Finland,Prionace,83176,8033
NEW_ZEALA,Black_pan,81472,8034
Virginia,Jackal,22251,8035
Uzbekista,Moose,21399,8036
Malawi,Gazelle,30850,8037
Washingto,Hornet,43157,8038
Wyoming,Otter,96767,8039
Canada,Partridge,49484,8040
Tuvalu,Camel,2483,8041
Singapore,Swan,12680,8042
Missouri,Gorilla,4122,8043
Texas,Coccinell,68024,8044
EQUATORIA,Manatee,33176,8045
Sweden,Cheetah,81264,8046
Illinois,Pelican,98505,8047
Colombia,Pony,40683,8048
Namibia,Chamois,8993,8049
Uganda,Hyena,18083,8050
TRINIDAD_,Negaprion,13637,8051
Uzbekista,Hemitriak,42529,8052
France,Snipe,29288,8053
Georgia,Isogompho,10801,8054
Lithuania,Beaver,17368,8055
Tennessee,Whale_Sha,16675,8056
Uzbekista,Quail,50061,8057
Maine,Coccinell,46415,8058
Californi,Moose,81038,8059
Japan,Prionace_,67230,8060
Dominica,Raven,35296,8061
Oregon,Bison,6851,8062
Zimbabwe,Columbida,78057,8063
New_Mexic,Carcharhi,91847,8064
Nebraska,Coccinell,95401,8065
Slovakia,Jackal,51050,8066
Malta,Pygmy_Sha,35516,8067
Oregon,Polecat,25795,8068
Tennessee,Pinniped,78589,8069
South_Car,Parmaturu,51532,8070
DOMINICAN,Hemitriak,1096,8071
Virginia,Snipe,93422,8072
Slovenia,Crow,56798,8073
France,Ostrich,4262,8074
Washingto,Pygmy_Sha,89012,8075
Malta,Sawshark,16425,8076
South_Car,Mallard,13736,8077
COSTA_RIC,Baboon,82193,8078
Serbia,Hyena,8833,8079
Illinois,Gazelle,89135,8080
Turkey,Camel,17611,8081
Uzbekista,Rhizoprio,74576,8082
New_Mexic,Crow,71459,8083
TRINIDAD_,Jackal,63137,8084
Denmark,Lamniform,28716,8085
Greece,Gazelle,50605,8086
Maryland,Manatee,81597,8087
NEW_ZEALA,Scoliodon,34420,8088
Netherlan,Isogompho,37003,8089
Taiwan,Hamster,37241,8090
Missouri,Chiloscyl,35039,8091
Louisiana,Coyote,97894,8092
Finland,Triaenodo,43308,8093
Florida,Crow,19613,8094
Morocco,Human,68041,8095
Californi,Baboon,66074,8096
New_Mexic,Quail,35375,8097
Nepal,Nightinga,12008,8098
Grenada,Cirrhoscy,18707,8099
Slovakia,Giant_Pan,60053,8100
Louisiana,Anatidae,74704,8101
Sweden,Moose,38286,8102
Guatemala,Hyena,96288,8103
Virginia,Ostrich,60444,8104
Uganda,Alligator,98553,8105
Finland,Isurus,62549,8106
Grenada,Hyena,26492,8107
Ecuador,Mouse,35946,8108
Namibia,Moose,60715,8109
Slovenia,Fox,88555,8110
Monaco,Isurus,19508,8111
Nauru,Hemiscyll,70410,8112
Washingto,Pony,56204,8113
Uruguay,Peafowl,52667,8114
Californi,Chiloscyl,70976,8115
Jordan,Crow,72392,8116
Samoa,Heron,6954,8117
Ecuador,Negaprion,84838,8118
Lithuania,Dolphin,93980,8119
Tunisia,Squalifor,20566,8120
Nepal,Jackal,78440,8121
Croatia,Beaver,55780,8122
EL_SALVAD,Prionace_,59659,8123
Monaco,Jaguar,18328,8124
Minnesota,Gazelle,93593,8125
Turkey,Whale_Sha,99694,8126
Croatia,Parmaturu,91309,8127
Italy,Quail,80173,8128
Hawaii,Badger,35020,8129
Massachus,Sheep,13159,8130
Ireland,Rhizoprio,53697,8131
Rhode_Isl,Jaguar,96779,8132
New_Mexic,Guanaco,8495,8133
Malta,Badger,34013,8134
Arizona,Ram,11895,8135
WESTERN_S,Hawk,84736,8136
Namibia,Partridge,59676,8137
Virginia,Orectolob,85457,8138
Monaco,Echinorhi,62477,8139
EQUATORIA,Manatee,17483,8140
Californi,Quail,77428,8141
Arizona,Crow,36118,8142
Sudan,Lamniform,30683,8143
Samoa,Black_pan,10109,8144
Michigan,Hemiscyll,98314,8145
Croatia,Rhinocero,40420,8146
Nigeria,Hyena,99057,8147
Italy,Gorilla,82229,8148
Maine,Beaver,54659,8149
Spain,Wombat,52513,8150
Nepal,Isurus,35725,8151
Canada,Magpie,33126,8152
France,Wombat,4492,8153
Nigeria,Raven,98477,8154
Morocco,Peafowl,32921,8155
Cyprus,Otter,79294,8156
Zimbabwe,Bison,86157,8157
Grenada,Cobra,62715,8158
Romania,Jackal,45011,8159
Namibia,Echinorhi,75757,8160
MARSHALL_,Dolphin,97151,8161
COSTA_RIC,Giant_Pan,82245,8162
New_Jerse,Fox,39826,8163
Minnesota,Rhizoprio,22378,8164
New_Jerse,Heron,75919,8165
Madagasca,Columbida,78906,8166
Oregon,Hyena,87850,8167
Rhode_Isl,American_,83616,8168
South_Car,Isurus,18209,8169
Barbados,Parmaturu,80287,8170
Arizona,Hyena,21066,8171
Uruguay,Triakis,50516,8172
Wyoming,Nightinga,289,8173
Nauru,Hamster,36253,8174
Massachus,Hawk,44808,8175
Nigeria,Coccinell,8393,8176
Saudi_Ara,Ram,28239,8177
Wyoming,American_,879,8178
Namibia,Human,29742,8179
Uganda,Badger,19620,8180
Serbia,Hyena,29521,8181
EQUATORIA,Giraffe,22834,8182
Pennsylva,Pristioph,54264,8183
Malta,Dogfish,94788,8184
Sudan,Squalifor,17156,8185
Washingto,Camel,2323,8186
Louisiana,Flamingo,69534,8187
Tunisia,Guanaco,38566,8188
Missouri,Peafowl,17280,8189
CZECH_REP,Prionace_,52063,8190
